EPBCA no.,EPBCA sp. name,species,EPBCA common name,Group,taxon_group,EBPCA_Status,EPBCA status,EPBCA_not_extinct,Other sci names,Listing date,listing criteria/,1,2,3,4,5,assessment notes,other notes
21964,Pomaderris halmaturina subsp. halmaturina,0,Kangaroo Island Pomaderris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
13684,Pomaderris pallida,1,Pale Pomaderris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
22119,Pomaderris parrisiae,1,Parris' Pomaderris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
84295,Pomaderris pilifera subsp. talpicutica,0,Moleskin Dogwood,Plant,1,VU,Vulnerable,1,,2/26/2013,YES,not eligible,not eligible,not eligible,VU,Insufficient info,,
77103,Pomaderris reperta,1,Denman Pomaderris,Plant,1,CR,Critically Endangered,1,,1/8/2008,YES,not eligible,CR,not eligible,not eligible,not eligible,,
9597,Pomaderris sericea,1,Bent Pomaderris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
24513,Pomaderris subplicata,1,Concave Pomaderris,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
4256,Pomaderris vacciniifolia,1,Round-leaf Pomaderris,Plant,1,CR,Critically Endangered,1,,1/24/2014,YES,not eligible,CR,CR,EN,not eligible,,
84704,Pomaderris walshii,1,Carrington Falls Pomaderris,Plant,1,CR,Critically Endangered,1,,9/25/2020,YES,Insufficient info,"CR (B1ab(iii,iv,v), B2ab(iii,iv,v))",CR (C2a(i)),CR,Insufficient info,,
85335,Poranthera petalifera,1,Mountain Poranthera,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2210,Prasophyllum affine,1,"Jervis Bay Leek Orchid, Culburra Leek-orchid, Kinghorn Point Leek-orchid",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64946,Prasophyllum amoenum,1,Dainty Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64947,Prasophyllum apoxychilum,1,Tapered Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
82677,Prasophyllum atratum,1,Three Hummock Leek-orchid,Plant,1,CR,Critically Endangered,1,,11/13/2009,YES,not eligible,CR,CR,EN,not eligible,,
84276,Prasophyllum bagoense,1,Bago Leek-orchid,Plant,1,CR,Critically Endangered,1,,5/3/2012,YES,not eligible,CR,CR,EN,not eligible,,
64948,Prasophyllum castaneum,1,Chestnut Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,not eligible,not eligible,CR,Insufficient info,,
41647,Prasophyllum colemaniae,1,Lilac Leek-orchid,Plant,1,VU,Vulnerable,1,Prasophyllum colemaniarum,7/16/2000,NO,,,,,,,
64533,Prasophyllum correctum,1,Gaping Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
78897,Prasophyllum crebriflorum,1,Crowded Leek-Orchid,Plant,1,EN,Endangered,1,,11/26/2008,YES,not eligible,EN,not eligible,EN,not eligible,,
13210,Prasophyllum diversiflorum,1,Gorae Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64949,Prasophyllum favonium,1,Western Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,not eligible,not eligible,CR,Insufficient info,,
9704,Prasophyllum frenchii,1,"Maroon Leek-orchid, Slaty Leek-orchid, Stout Leek-orchid, French's Leek-orchid, Swamp Leek-orchid",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
19455,Prasophyllum fuscum,1,"Tawny Leek-orchid, Slaty Leek-orchid",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2380,Prasophyllum goldsackii,1,Goldsack's Leek-orchid,Plant,1,EN,Endangered,1,,11/27/2006,YES,VU,EN,Insufficient info,Insufficient info,Insufficient info,,
78898,Prasophyllum incorrectum,1,Golfers Leek-orchid,Plant,1,CR,Critically Endangered,1,,11/26/2008,YES,not eligible,CR,EN,not eligible,not eligible,,
83603,Prasophyllum innubum,1,Brandy Marys Leek-orchid,Plant,1,CR,Critically Endangered,1,,1/24/2014,YES,not eligible,CR,CR,EN,not eligible,,
83604,Prasophyllum keltonii,1,Kelton's Leek-orchid,Plant,1,CR,Critically Endangered,1,,1/24/2014,YES,not eligible,CR,CR,EN,not eligible,,
86264,Prasophyllum laxum,1,Lax Leek Orchid,Plant,1,CR,Critically Endangered,1,,4/9/2015,YES,Insufficient info,CR,EN,VU,Insufficient info,criterion 3 assessment garbled,
82678,Prasophyllum limnetes,1,Marsh Leek-orchid,Plant,1,CR,Critically Endangered,1,,11/13/2009,YES,not eligible,CR,CR,CR,not eligible,,
55234,Prasophyllum litorale,1,Coastal Leek Orchid,Plant,1,CR,Critically Endangered,1,Prasophyllum littorale,10/5/2022,YES,EN (A3ce),"EN (B1ab(i,ii,iii,iv,v))",CR (C1+2a(i)),EN,Insufficient info,,
64950,Prasophyllum milfordense,1,Milford Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,EN,Insufficient info,,
13804,Prasophyllum morganii,1,"Mignonette Leek-orchid, Cobungra Leek-orchid, Dense Leek-orchid",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
81621,Prasophyllum murfetii,1,Fleurieu Leek Orchid,Plant,1,CR,Critically Endangered,1,,11/27/2006,YES,Insufficient info,CR,EN,VU,Insufficient info,,
64951,Prasophyllum olidum,1,Pungent Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,EN,Insufficient info,,
20351,Prasophyllum pallidum,1,Pale Leek-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64952,Prasophyllum perangustum,1,Knocklofty Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,not eligible,CR,CR,Insufficient info,,
55144,Prasophyllum petilum,1,Tarengo Leek Orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
11821,Prasophyllum pruinosum,1,Plum Leek-orchid,Plant,1,EN,Endangered,1,,8/19/2010,YES,not eligible,EN,EN,VU,not eligible,,
64953,Prasophyllum pulchellum,1,Pretty Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,not eligible,CR,EN,Insufficient info,,
12499,Prasophyllum robustum,1,Robust Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,not eligible,not eligible,CR,Insufficient info,,
64954,Prasophyllum secutum,1,Northern Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
81964,Prasophyllum sp. Wybong (C.Phelps ORG 5269),1,a leek-orchid,Plant,1,CR,Critically Endangered,1,,11/13/2009,YES,not eligible,CR,EN,VU,not eligible,,
55146,Prasophyllum spicatum,1,Dense Leek-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64955,Prasophyllum stellatum,1,Ben Lomond Leek-orchid,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,CR,Insufficient info,,
64956,Prasophyllum suaveolens,1,Fragrant Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
20411,Prasophyllum subbisectum,1,Pomonal Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
81615,Prasophyllum taphanyx,1,Graveside Leek-orchid,Plant,1,CR,Critically Endangered,1,,11/26/2008,YES,not eligible,CR,CR,CR,not eligible,,
64957,Prasophyllum tunbridgense,1,Tunbridge Leek-orchid,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
84610,Prasophyllum uvidulum,1,"Summer Leek Orchid, Shelly Leek-orchid",Plant,1,CR,Critically Endangered,1,,11/15/2023,YES,Insufficient info,"CR (B1ab(iii,v)+2ab(iii,v))",EN (C2a(ii)),VU,Insufficient info,,
10268,Prasophyllum validum,1,Sturdy Leek-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
55148,Prasophyllum wallum,1,Wallum Leek-orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
82052,Prostanthera albohirta,1, ,Plant,1,CR,Critically Endangered,1,,4/17/2014,YES,Insufficient info,"CR [B1, B2(a),(b)(i-v)]",CR [C2 (a)(i)(ii)],CR,Insufficient info,,
64958,Prostanthera askania,1,"Tranquillity Mintbush, Tranquility Mintbush",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
9470,Prostanthera calycina,1,"West Coast Mintbush, Limestone Mintbush, Red Mintbush",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
11233,Prostanthera cineolifera,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
76165,Prostanthera clotteniana,1, ,Plant,1,CR,Critically Endangered,1,,9/30/2011,YES,not eligible,"CR [B1, B2,(a),(b)(iii)]","CR [B,(a),(b)(iii)]",EN,Insufficient info,criterion 3 assessment garbled,
68496,Prostanthera cryptandroides subsp. cryptandroides,0,Wollemi Mint-bush,Plant,1,VU,Vulnerable,1,Prostanthera cryptandroides,7/16/2000,NO,,,,,,,
12233,Prostanthera densa,1,Villous Mintbush,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
17756,Prostanthera discolor,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2603,Prostanthera eurybioides,1,Monarto Mintbush,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64959,Prostanthera galbraithiae,1,Wellington Mintbush,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
88743,Prostanthera gilesii,1,,Plant,1,CR,Critically Endangered,1,,11/13/2021,YES,Insufficient info,"CR [B1ab(iii,v)+2ab(iii,v)]",CR [C2a(ii)],EN,Insufficient info,,
64960,Prostanthera junonis,1,Somersby Mintbush,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
7555,Prostanthera marifolia,1,Seaforth Mintbush,Plant,1,CR,Critically Endangered,1,,9/30/2011,YES,not eligible,"CR [B1, B2,(a),(b)(iii)(iv)(v)]","CR [B,(a),(b)(iii)(iv)(v)]",EN,not eligible,criterion 3 assessment garbled,
7091,Prostanthera nudula,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
66703,Prostanthera palustris,1,Swamp Mint-bush,Plant,1,CR,Critically Endangered,1,,9/7/2023,YES,CR (A2a),"CR (B1ab(iv,v))",EN (C1),VU,Insufficient info,,
52651,Prostanthera schultzii,1, ,Plant,1,VU,Vulnerable,1,Wrixonia schultzii,7/16/2000,NO,,,,,,,
84115,Prostanthera sp. Dunmore (D.M.Gordon 8A),1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
88266,Prostanthera spathulata,1, ,Plant,1,VU,Vulnerable,1,Prostanthera sp. Mt Tinbeerwah (C.Sandercoe C1256),7/16/2000,NO,,,,,,,
20898,Prostanthera staurophylla,1,a mint-bush,Plant,1,CR,Critically Endangered,1,,3/3/2021,NO,,,,,,,
17616,Prostanthera stricta,1,Mount Vincent Mintbush,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
66441,Pseudocephalozia paludicola,1,Alpine Leafy Liverwort,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
35183,Pteris kingiana,1,King's Brakefern,Plant,1,EN,Endangered,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
65893,Pteris zahlbruckneriana,1,Netted Brakefern,Plant,1,EN,Endangered,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
17919,Pterostylis arenicola,1,Sandhill Greenhood Orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56506,Pterostylis basaltica,1,Basalt Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
9074,Pterostylis bicornis,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
75722,Pterostylis bryophila,1,Hindmarsh Valley Greenhood,Plant,1,CR,Critically Endangered,1,,11/27/2006,YES,Insufficient info,CR,Insufficient info,not eligible,Insufficient info,,
56508,Pterostylis cheraphila,1,Floodplain Rustyhood,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
56510,Pterostylis chlorogramma,1,Green-striped Greenhood,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64535,Pterostylis commutata,1,Midland Greenhood,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,EN,CR,CR,Insufficient info,,
15459,Pterostylis cucullata,1,Leafy Greenhood,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
6272,Pterostylis despectans,1,Lowly Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
4562,Pterostylis gibbosa,1,"Illawarra Greenhood, Rufa Greenhood, Pouched Greenhood",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
86227,Pterostylis lepida,1,Halbury Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
86228,Pterostylis mirabilis,1,Nodding Rufoushood,Plant,1,VU,Vulnerable,1,Pterostylis sp. Eyre Peninsula (R. Bates 19474),7/16/2000,NO,,,,,,,
22903,Pterostylis oreophila,1,"Blue-tongued Orchid, Kiandra Greenhood",Plant,1,CR,Critically Endangered,1,,5/3/2012,YES,not eligible,CR,CR,EN,not eligible,,
66896,Pterostylis pratensis,1,Liawenee Greenhood,Plant,1,VU,Vulnerable,1,,10/16/2001,YES,Insufficient info,not eligible,not eligible,VU,Insufficient info,,
86649,Pterostylis psammophila,1,Two-bristle Greenhood,Plant,1,CR,Critically Endangered,1,,5/5/2016,YES,CR [A2 (a) (b)],CR [B1 B2 (a) (b) (i-v)],CR [C1],EN,Insufficient info,,
6448,Pterostylis pulchella,1,Pretty Greenhood,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64536,Pterostylis rubenachii,1,Arthur River Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64537,Pterostylis saxicola,1,Sydney Plains Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
84991,Pterostylis sinuata,1,"Northampton Midget Greenhood, Western Swan Grrenhood",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64965,Pterostylis sp. Botany Bay (A.Bishop J221/1-13),1,"Botany Bay Bearded Greenhood, Botany Bay Bearded Orchid",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64539,Pterostylis sp. Hale (R.Bates 21725),1,Hale Dwarf Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
13139,Pterostylis tenuissima,1,"Swamp Greenhood, Dainty Swamp Orchid",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64598,Pterostylis valida,1,Robust Greenhood,Plant,1,CR,Critically Endangered,1,,9/30/2011,YES,not eligible,CR,EN,VU,not eligible,,
84711,Pterostylis vernalis,1,Halbury Rustyhood,Plant,1,CR,Critically Endangered,1,,2/12/2010,YES,not eligible,CR,EN,VU,not eligible,,
66694,Pterostylis wapstrarum,1,Fleshy Greenhood,Plant,1,CR,Critically Endangered,1,,10/16/2001,YES,Insufficient info,CR,CR,EN,Insufficient info,,
82697,Pterostylis X aenigma,0,Enigmatic Greenhood,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
7997,Pterostylis xerophila,1,Desert Greenhood,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64971,Pterostylis ziegeleri,1,"Grassland Greenhood, Cape Portland Greenhood",Plant,1,VU,Vulnerable,1,,11/26/2008,YES,Insufficient info,VU,Insufficient info,not eligible,Insufficient info,,
3787,Ptilotus beckerianus,1,Ironstone Mulla Mulla,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
18216,Ptilotus pyramidatus,1,Pyramid Mulla-mulla,Plant,1,CR,Critically Endangered,1,,12/12/2013,YES,Insufficient info,"CR [B1, B2 (a), (b)(iii)]",CR [C2 (a)(ii)],EN,Insufficient info,,
11268,Ptychosema pusillum,1,Dwarf Pea,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
18062,Pultenaea aristata,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
13130,Pultenaea baeuerlenii,1,Budawangs Bush-pea,Plant,1,EN,Endangered,1,,9/7/2023,YES,Insufficient info,"EN (B1ab(i,ii,iv,v) +B2ab(i,ii,iv,v))",Insufficient info,VU,Insufficient info,,
78990,Pultenaea elusa,1,Elusive Bush-pea,Plant,1,EN,Endangered,1,P. parrisiae subsp. elusa,7/16/2000,NO,,,,,,,
11887,Pultenaea glabra,1,"Smooth Bush-pea, Swamp Bush-pea",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2869,Pultenaea maidenii,1,Maiden's Bush-pea,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
56699,Pultenaea parrisiae,1, ,Plant,1,VU,Vulnerable,1,Pultenaea parrisiae subsp. parrisiae,7/16/2000,NO,,,,,,,
19380,Pultenaea parviflora,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
14013,Pultenaea pauciflora,1,Narrogin Pea,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
2705,Pultenaea setulosa,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
87188,Pultenaea sp. Genowlan Point (NSW 417813),1,"Genowlan Point Pultenaea, Genowlan Pultenaea",Plant,1,CR,Critically Endangered,1,Pultenaea praecipua subsp. praecipua,12/15/2004,YES,not eligible,CR,CR,EN,not eligible,,
12715,Pultenaea trichophylla,1,Tufted Bush-pea,Plant,1,EN,Endangered,1,,12/1/2009,YES,not eligible,EN,not eligible,not eligible,not eligible,,
10271,Pultenaea villifera var. glabrescens,0,"Yellow Bush-pea, Splendid Bush-pea",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
5061,Pultenaea williamsoniana,1,Williamsons Bush-pea,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
10577,Randia moorei,1,Spiny Gardenia,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
14889,Ranunculus anemoneus,1,Anemone Buttercup,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
4862,Ranunculus prasinus,1,"Midlands Buttercup, Tunbridge Buttercup",Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
2995,Reedia spathacea,1,Reedia,Plant,1,CR,Critically Endangered,1,,1/7/2009,YES,EN,CR,not eligible,not eligible,not eligible,,
11145,Rhagodia acicularis,1,Wongan Rhagodia,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
8029,Rhaphidospora bonneyana,1, ,Plant,1,VU,Vulnerable,1,Justicia bonneyana,7/16/2000,YES,Insufficient info,Insufficient info,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
22647,Rhaponticum australe,1,"Austral Cornflower, Native Thistle",Plant,1,VU,Vulnerable,1,Stemmacantha australis,7/16/2000,NO,,,,,,,
82846,Rhinerrhizopsis matutina,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,not eligible,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
20109,Rhizanthella gardneri,1,"Western Underground Orchid, Underground Orchid ",Plant,1,CR,Critically Endangered,1,,9/25/2020,YES,Insufficient info,Insufficient info,CR (C1+2a(i),CR,Insufficient info,,
89853,Rhizanthella johnstonii,1,South Coast Underground Orchid,Plant,1,CR,Critically Endangered,1,,9/25/2020,YES,Insufficient info,"CR(B1ab(iii), B2ab(iii))",not eligible,EN,Insufficient info,,
11768,Rhizanthella slateri,1,Eastern Underground Orchid,Plant,1,EN,Endangered,1,,12/18/2007,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
84816,Rhodamnia angustifolia,1,Narrow-leaved Malletwood,Plant,1,CR,Critically Endangered,1,,3/20/2023,YES,Insufficient info,"CR(B1+B2ab(I,ii,iii,iv))","CR(C2a(i,ii))",CR,Insufficient info,,
84817,Rhodamnia longisepala,1,,Plant,1,CR,Critically Endangered,1,,3/20/2023,YES,Insufficient info,"CR(B1+B2ab(iii,iv))","CR(C2a(i,ii))",CR,Insufficient info,,
20665,Rhodamnia maideniana,1,Smooth Scrub Turpentine,Plant,1,CR,Critically Endangered,1,,3/20/2023,YES,CR(A3e),"EN(B1+2ab(I,ii,iii,iv))",Insufficient info,VU,Insufficient info,,
15763,Rhodamnia rubescens,1,"Scrub Turpentine, Brown Malletwood",Plant,1,CR,Critically Endangered,1,,12/11/2020,YES,CR(A3e),,,,,,
19162,Rhodomyrtus psidioides,1,Native Guava,Plant,1,CR,Critically Endangered,1,,12/12/2020,YES,CR (A3e),not eligible,not eligible,not eligible,Insufficient info,,
82879,Ricinocarpos brevis,1, ,Plant,1,EN,Endangered,1,,8/19/2010,YES,EN,EN,VU,not eligible,not eligible,,
6525,Ricinocarpos gloria-medii,1,Glory of the Centre,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
19931,Ricinocarpos trichophorus,1,Barrens Wedding Bush,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
18776,Ristantia gouldii,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
5948,Romnalda strobilacea,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
21161,Roycea pycnophylloides,1,Saltmat,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
13132,Rutidosis heterogama,1,Heath Wrinklewort,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
21490,Rutidosis leiolepis,1,Monaro Golden Daisy,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
7384,Rutidosis leptorhynchoides,1,Button Wrinklewort,Plant,1,EN,Endangered,1,Rutidosis leptorrhynchoides,7/16/2000,NO,,,,,,,
66716,Rytidosperma pumilum,1,Feldmark Grass,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64974,Sagina diemensis,1,Pearlwort,Plant,1,EN,Endangered,1,,11/26/2008,YES,Insufficient info,EN,Insufficient info,EN,Insufficient info,,
29708,Samadera bidwillii,1,Quassia,Plant,1,VU,Vulnerable,1,Quassia bidwillii,7/16/2000,NO,,,,,,,
86885,Samadera sp. Moonee Creek (J.King s.n. Nov. 1949),1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
64699,Sankowskya stipularis,1, ,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
83096,Sannantha crenulata,1,Fern-leaf Baeckea,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
83204,Sannantha tozerensis,1,a shrub,Plant,1,VU,Vulnerable,1,Babingtonia tozerensis,7/16/2000,NO,,,,,,,
19131,Sarcochilus fitzgeraldii,1,Ravine Orchid,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
4124,Sarcochilus hartmannii,1,"Waxy Sarcochilus, Blue Knob Orchid",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
11388,Sarcochilus hirticalcar,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
12673,Sarcochilus weinthalii,1,"Blotched Sarcochilus, Weinthals Sarcanth",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
11806,Scaevola macrophylla,1,Large-flowered Scaevola,Plant,1,CR,Critically Endangered,1,,8/19/2010,YES,CR,CR,not eligible,CR,not eligible,,
63904,Schoenia filifolia subsp. subulifolia,0,Mingenew Everlasting,Plant,1,EN,Endangered,1,,1/8/2009,YES,Insufficient info,EN,Insufficient info,not eligible,Insufficient info,,
5706,Sclerolaena blakei,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
11742,Sclerolaena napiformis,1,Turnip Copperburr,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
16152,Sclerolaena walkeri,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
67901,Selaginella andrewsii,1,Tallebudgera spikemoss,Plant,1,VU,Vulnerable,1,,2/23/2013,YES,Insufficient info,not eligible,not eligible,VU,Insufficient info,,
40250,Senecio australis,1,a daisy,Plant,1,VU,Vulnerable,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,VU,Insufficient info,,
14030,Senecio behrianus,1,Stiff Groundsel,Plant,1,EN,Endangered,1,,7/16/2000,NO,,,,,,,
55340,Senecio evansianus,1,a daisy,Plant,1,EN,Endangered,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,EN,Insufficient info,,
12873,Senecio georgianus,1,Grey Groundsel,Plant,1,EX,Extinct,,,7/16/2000,EX,,,,,,,
55346,Senecio hooglandii,1,a daisy,Plant,1,VU,Vulnerable,1,,11/25/2003,YES,Insufficient info,Insufficient info,Insufficient info,VU,Insufficient info,,
16333,Senecio macrocarpus,1,"Large-fruit Fireweed, Large-fruit Groundsel",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
13374,Senecio megaglossus,1,Superb Groundsel,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
64976,Senecio psilocarpus,1,"Swamp Fireweed, Smooth-fruited Groundsel",Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
88920,Seringia exastia,1,Fringed Fire-bush,Plant,1,CR,Critically Endangered,1,Keraudrenia exastia,12/24/2009,YES,not eligible,CR,EN,VU,not eligible,,
13657,Solanum bauerianum,1,Bridal Flower ,Plant,1,EX,Extinct,,,5/11/2018,EX,,,,,,,
75720,Solanum dissectum,1, ,Plant,1,EN,Endangered,1,,12/7/2016,YES,Insufficient info,"EN [B2,(a),(b),(ii),(iii),(v)]",Insufficient info,Insufficient info,Insufficient info,,
13819,Solanum dunalianum,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
84819,Solanum graniticum,1,Granite Nightshade,Plant,1,EN,Endangered,1,,12/8/2021,YES,Insufficient info,"EN [B2a,b(iii,v),c(i-iv)]","EN [C2a(i),b]",VU,Insufficient info,,
84820,Solanum johnsonianum,1, ,Plant,1,EN,Endangered,1,,12/7/2016,YES,Insufficient info,"EN [B2,(a),(b),(ii),(iii),(v)]",Insufficient info,Insufficient info,Insufficient info,,
7776,Solanum karsense,1,Menindee Nightshade,Plant,1,VU,Vulnerable,1,,7/16/2000,YES,Insufficient info,Insufficient info,Insufficient info,Insufficient info,Insufficient info,"re-assessed in 2012, and status retained",
89185,Solanum orgadophilum,1,Capella Potato Bush,Plant,1,CR,Critically Endangered,1,,12/8/2021,YES,CR (A3d),"CR (B1 + 2ab(i,ii,iii,iv,v))",Insufficient info,Insufficient info,Insufficient info,,
87381,Solanum sulphureum,1, ,Plant,1,EN,Endangered,1,,12/7/2016,YES,Insufficient info,EN [B2 (a) (b) (iii) (iv)],EN [C2 (a) (i)],VU,Insufficient info,,
8836,Sophora fraseri,1, ,Plant,1,VU,Vulnerable,1,,7/16/2000,NO,,,,,,,
65835,Sphaerolobium acanthos,1,Grampians Globe-pea,Plant,1,CR,Critically Endangered,1,,12/7/2016,YES,Insufficient info,EN [B1B2ab(v)],CR [C2a(i)],EN,Insufficient info,,
