Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
00039-2,00039-2,Banksia ionthocarpa subsp. ionthocarpa,The Western Australian Seed Centre (Kensington),,,,,20,,,,,-20,,,,M.M.McDonald,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00138-2,00138-2,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,397,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01723-1,01723-1,Lambertia echinata subsp. occidentalis,The Western Australian Seed Centre (Kensington),,,,,468,,,,,-20,,,,J.A.Cochrane & A. Webb,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02092-1,02092-1,Grevillea squiresiae,The Western Australian Seed Centre (Kensington),,,,,133,,,,,-20,,,,A.Crawford & N.Sheehy,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02052-1,02052-1,Lambertia fairallii,The Western Australian Seed Centre (Kensington),,,,,11,,,,,-20,,,,R.Hartley,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03307-1,03307-1,Banksia baxteri,The Western Australian Seed Centre (Kensington),Stokes NP,-33.833333,121,,1989,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03637-1,03637-1,Petrophile latericola,The Western Australian Seed Centre (Kensington),,,,,48108,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06342-1,06342-1,Banksia meisneri subsp. ascendens,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,T.Klingner & A.McCreery (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
05914-1,05914-1,Grevillea maccutcheonii,The Western Australian Seed Centre (Kensington),,,,,218,,,,,-20,,,,T.Klingner (DPaW),,,seed,native,,,,,,,,,,,,,,,,,,,,,
00137-1,00137-1,Petrophile latericola,The Western Australian Seed Centre (Kensington),,,,,4319,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06483-1,06483-1,Banksia oreophila,The Western Australian Seed Centre (Kensington),Isongerup,-34.35,118.283333,,,,,,,,,,,D.Rathbone (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
06780-1,06780-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,S.Barrett (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
02117-1,02117-1,Hakea verrucosa,The Western Australian Seed Centre (Kensington),Kundip,-33.666667,120.2,,925,,,,,-20,,,,DW Little (Landcare Services),,,seed,native,,,,,,,,,,,,,,,,,,,,,
03107-1,03107-1,Persoonia elliptica,The Western Australian Seed Centre (Kensington),Yarra Rd,-32.15,116.416667,,171,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06935-1,06935-1,Grevillea humifusa,The Western Australian Seed Centre (Kensington),,,,,376,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01370-1,01370-1,Grevillea biformis subsp. cymbiformis,The Western Australian Seed Centre (Kensington),,,,,6309,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02261-1,02261-1,Grevillea humifusa,The Western Australian Seed Centre (Kensington),,,,,59,,,,,-20,,,,B.Todd,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02393-1,02393-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,535,,,,,-20,,,,"T.Erickson, N.Sheehy & M.Strelein",,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03383-1,03383-1,Banksia coccinea,The Western Australian Seed Centre (Kensington),Gull Rock NR,-34.983333,117.983333,,815,,,,,-20,,,,J.A.Cochrane & S. Schreck,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04010-1,04010-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,161,,,,,-20,,,,Unknown,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00057-1,00057-1,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,2320,,,,,-20,,,,M.M.McDonald,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00321-1,00321-1,Isopogon uncinatus,The Western Australian Seed Centre (Kensington),,,,,350,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01751-1,01751-1,Petrophile carduacea,The Western Australian Seed Centre (Kensington),,,,,171,,,,,-20,,,,S.Barrett,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03786-1,03786-1,Hakea megalosperma,The Western Australian Seed Centre (Kensington),,,,,54,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04446-1,04446-1,Grevillea hislopii,The Western Australian Seed Centre (Kensington),,,,,280,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
07092-1,07092-1,Banksia nivea subsp. uliginosa,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,B.Lullfitz (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
01944-1,01944-1,Grevillea spinosissima,The Western Australian Seed Centre (Kensington),Mawson Rd,-31.983333,117.166667,,53,,,,,-20,,,,B.L. Bayliss,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02405-2,02405-2,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,168,,,,,-20,,,,L.Duffy,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02439-1,02439-1,Synaphea endothrix,The Western Australian Seed Centre (Kensington),,,,,20,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02669-2,02669-2,Grevillea curviloba,The Western Australian Seed Centre (Kensington),,,,,77,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02769-1,02769-1,Hakea cucullata,The Western Australian Seed Centre (Kensington),Stirling range drive,-34.416667,117.95,,3392,,,,,-20,,,,Luke Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04392-1,04392-1,Grevillea fililoba,The Western Australian Seed Centre (Kensington),,,,,257,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00003-1,00003-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,60,,,,,-20,,,,D.J.Coates,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00036-1,00036-1,Adenanthos pungens subsp. effusus,The Western Australian Seed Centre (Kensington),,,,,72,,,,,-20,,,,M.M.McDonald,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00234-1,00234-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,113,,,,,-20,,,,J.Williams,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00762-1,00762-1,Banksia meisneri subsp. ascendens,The Western Australian Seed Centre (Kensington),,,,,614,,,,,-20,,,,J.A.Cochrane & M. Soutar,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00795-1,00795-1,Isopogon alcicornis,The Western Australian Seed Centre (Kensington),,,,,55,,,,,-20,,,,J.A.Cochrane & E. Hickman,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01554-1,01554-1,Grevillea acropogon,The Western Australian Seed Centre (Kensington),,,,,18,,,,,-20,,,,J.A.Cochrane & S. Clarke,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03567-1,03567-1,Grevillea rosieri,The Western Australian Seed Centre (Kensington),,,,,33,,,,,-20,,,,Tiffany Fowler,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03765-1,03765-1,Grevillea christineae,The Western Australian Seed Centre (Kensington),,,,,264,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04128-1,04128-1,Banksia attenuata,The Western Australian Seed Centre (Kensington),Shorehaven,-31.6,115.666667,,236,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00052-1,00052-1,Banksia goodii,The Western Australian Seed Centre (Kensington),,,,,111,,,,,-20,,,,D.J.Coates,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06207-1,06207-1,Lambertia echinata subsp. occidentalis,The Western Australian Seed Centre (Kensington),,,,,450,,,,,-20,,,,A.Grant (CALM),,,seed,native,,,,,,,,,,,,,,,,,,,,,
06966-1,06966-1,Grevillea murex,The Western Australian Seed Centre (Kensington),,,,,543,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00057-2,00057-2,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,508,,,,,-20,,,,M.M.McDonald,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03308-1,03308-1,Banksia baxteri,The Western Australian Seed Centre (Kensington),Pt Ann Rd,-34.166667,119.5,,221,,,,,-20,,,,J.A.Cochrane & S. Schreck,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00006-1,00006-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,624,,,,,-20,,,,D.J.Coates,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06229-1,06229-1,Hakea lissocarpha,The Western Australian Seed Centre (Kensington),Brixton St,-32.016667,115.966667,,82,,,,,,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02844-1,02844-1,Hakea megalosperma,The Western Australian Seed Centre (Kensington),,,,,369,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03768-1,03768-1,Grevillea christineae,The Western Australian Seed Centre (Kensington),,,,,39,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00068-3,00068-3,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,777,,,,,-20,,,,J.A.Cochrane & K.Brown,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03535-1,03535-1,Banksia oreophila,The Western Australian Seed Centre (Kensington),Bluff Knoll,-34.366667,118.25,,281,,,,,-20,,,,M.Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03865-1,03865-1,Grevillea batrachioides,The Western Australian Seed Centre (Kensington),,,,,307,,,,,-20,,,,L.Strumpher,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06439-1,06439-1,Banksia littoralis,The Western Australian Seed Centre (Kensington),Paganoni,-32.433333,115.783333,,2254,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00120-2,00120-2,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,200,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00121-1,00121-1,Adenanthos ellipticus,The Western Australian Seed Centre (Kensington),,,,,90,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00385-1,00385-1,Grevillea maxwellii,The Western Australian Seed Centre (Kensington),,,,,103,,,,,-20,,,,K.Brown,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01342-1,01342-1,Grevillea bracteosa subsp. bracteosa,The Western Australian Seed Centre (Kensington),,,,,251,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02266-1,02266-1,Grevillea roycei,The Western Australian Seed Centre (Kensington),,,,,777,,,,,-20,,,,A.Crawford & T.Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02563-1,02563-1,Grevillea thyrsoides subsp. thyrsoides,The Western Australian Seed Centre (Kensington),,,,,90,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02860-1,02860-1,Lambertia fairallii,The Western Australian Seed Centre (Kensington),,,,,4,,,,,-20,,,,K. Baker & M. Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03025-1,03025-1,Grevillea acropogon,The Western Australian Seed Centre (Kensington),,,,,272,,,,,-20,,,,J. Smith,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03223-1,03223-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,3846,,,,,-20,,,,"J.A.Cochrane, S. Barrett, J.Newell & A. Barrett",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03388-1,03388-1,Lambertia fairallii,The Western Australian Seed Centre (Kensington),,,,,101,,,,,-20,,,,M.Spencer,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04147-1,04147-1,Hakea costata,The Western Australian Seed Centre (Kensington),Shorehaven,-31.6,115.666667,,,1.0141,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
04378-1,04378-1,Banksia goodii,The Western Australian Seed Centre (Kensington),,,,,10,,,,,-20,,,,D. Lehmann,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05863-1,05863-1,Grevillea acropogon,The Western Australian Seed Centre (Kensington),,,,,325,,,,,-20,,,,M.Sowry,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03582-1,03582-1,Xylomelum occidentale,The Western Australian Seed Centre (Kensington),Lowlands,-32.333333,115.9,,,134.315,,,,-20,,,,GAWA,,,grams,native,,,,,,,,,,,,,,,,,,,,,
05430-1,05430-1,Banksia ilicifolia,The Western Australian Seed Centre (Kensington),Melaleuca,-31.666667,115.9,,324,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06651-1,06651-1,Grevillea brachystylis subsp. australis,The Western Australian Seed Centre (Kensington),,,,,26,,,,,-20,,,,N.Moore (DBCA),,,seed,native,,,,,,,,,,,,,,,,,,,,,
01748-1,01748-1,Banksia strictifolia,The Western Australian Seed Centre (Kensington),Cantabilling Rd,-30.266667,115.35,,791,,,,,-20,,,,"B.Bayliss, A.Crawford & A.Cochrane",,,seed,native,,,,,,,,,,,,,,,,,,,,,
00082-1,00082-1,Banksia lepidorhiza,The Western Australian Seed Centre (Kensington),,,,,373,,,,,-20,,,,"J.A.Cochrane, M.Pieroni",,,seed,native,,,,,,,,,,,,,,,,,,,,,
00021-1,00021-1,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,395,,,,,-20,,,,D.J.Coates,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06607-1,06607-1,Banksia oligantha,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,D.Rassmussen (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
06937-1,06937-1,Grevillea batrachioides,The Western Australian Seed Centre (Kensington),,,,,65,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
07075-1,07075-1,Grevillea involucrata,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,S.Kershaw (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
03923-1,03923-1,Lambertia echinata subsp. echinata,The Western Australian Seed Centre (Kensington),,,,,396,,,,,-20,,,,J.Waters,,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
03989-1,03989-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,167,,,,,-20,,,,D.J.Coates,,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
04649-1,04649-1,Banksia attenuata,The Western Australian Seed Centre (Kensington),Brighton,-31.65,115.7,,10545,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04715-1,04715-1,Banksia menziesii,The Western Australian Seed Centre (Kensington),Brighton,-31.65,115.7,,1407,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03183-1,03183-1,Grevillea acuaria,The Western Australian Seed Centre (Kensington),E of Norseman,-32.066667,122.6,,55,,,,,-20,,,,"J.A.Cochrane, E. Adams & M.Hoggart",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03639-1,03639-1,Grevillea batrachioides,The Western Australian Seed Centre (Kensington),,,,,185,,,,,-20,,,,L.Strumpher & N.Sheehy,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06054-1,06054-1,Banksia squarrosa subsp. argillacea,The Western Australian Seed Centre (Kensington),,,,,265,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06153-1,06153-1,Banksia attenuata,The Western Australian Seed Centre (Kensington),Alkimos,-31.616667,115.7,,,171.2,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
00004-2,00004-2,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,1,,,,,-20,,,,D.J.Coates,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02280-1,02280-1,Grevillea dryandroides subsp. hirsuta,The Western Australian Seed Centre (Kensington),,,,,1,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03301-2,03301-2,Banksia media,The Western Australian Seed Centre (Kensington),Cape Riche,-34.166667,118.5,,832,,,,,-20,,,,J.A.Cochrane & S.Schreck,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02505-1,02505-1,Grevillea murex,The Western Australian Seed Centre (Kensington),,,,,79,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06404-1,06404-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,1424,,,,,-20,,,,S.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04716-1,04716-1,Banksia menziesii,The Western Australian Seed Centre (Kensington),Brighton,-31.65,115.7,,550,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06372-1,06372-1,Banksia anatona,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,K.Townsend & S.Barrett (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
00399-1,00399-1,Grevillea curviloba,The Western Australian Seed Centre (Kensington),,,,,228,,,,,-20,,,,K.Brown,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00663-1,00663-1,Banksia fuscobractea,The Western Australian Seed Centre (Kensington),,,,,224,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01422-1,01422-1,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,833,,,,,-20,,,,Neal Henshaw,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02049-1,02049-1,Lambertia echinata subsp. echinata,The Western Australian Seed Centre (Kensington),,,,,1185,,,,,-20,,,,J.A.Cochrane & E. Adams,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02478-1,02478-1,Banksia ionthocarpa subsp. ionthocarpa,The Western Australian Seed Centre (Kensington),,,,,88,,,,,-20,,,,K. Baker,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03633-1,03633-1,Grevillea calliantha,The Western Australian Seed Centre (Kensington),,,,,70,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03907-1,03907-1,Petrophile latericola,The Western Australian Seed Centre (Kensington),,,,,6535,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04012-1,04012-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,221,,,,,-20,,,,unknown,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04177-1,04177-1,Petrophile brevifolia,The Western Australian Seed Centre (Kensington),Alkimos,-31.6,115.666667,,,,,,,,,,,Tranen,,,,native,,,,,,,,,,,,,,,,,,,,,
05398-1,05398-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,550,,,,,-20,,,,N.Moore (DPaW),,,fruit,native,,,,,,,,,,,,,,,,,,,,,
05992-1,05992-1,Lambertia echinata subsp. echinata,The Western Australian Seed Centre (Kensington),,,,,119,,,,,-20,,,,Abby Thomas (DPaW),,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
00473-1,00473-1,Banksia mimica,The Western Australian Seed Centre (Kensington),,,,,9,,,,,-20,,,,K.Brown,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00037-1,00037-1,Banksia seneciifolia,The Western Australian Seed Centre (Kensington),,,,,245,,,,,-20,,,,M.M.McDonald,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00400-1,00400-1,Grevillea curviloba,The Western Australian Seed Centre (Kensington),,,,,565,,,,,-20,,,,K.Brown,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01258-1,01258-1,Banksia armata var. armata,The Western Australian Seed Centre (Kensington),Dryandra SF,-32.766667,117.066667,,586,,,,,-20,,,,J.A.Cochrane & P. Fewson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03735-1,03735-1,Hakea aculeata,The Western Australian Seed Centre (Kensington),,,,,230,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01984-1,01984-1,Banksia anatona,The Western Australian Seed Centre (Kensington),,,,,76,,,,,-20,,,,S.Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00655-1,00655-1,Grevillea brachystylis subsp. australis,The Western Australian Seed Centre (Kensington),,,,,39,,,,,-20,,,,M Soutar,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05483-1,05483-1,Persoonia saccata,The Western Australian Seed Centre (Kensington),Melaleuca,-31.666667,115.9,,,1567,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
01942-1,01942-1,Banksia verticillata,The Western Australian Seed Centre (Kensington),,,,,674,,,,,-20,,,,"J.A.Cochrane, S. Barrett & R. Hartley",,,seed,native,,,,,,,,,,,,,,,,,,,,,
01175-1,01175-1,Banksia laevigata subsp. laevigata,The Western Australian Seed Centre (Kensington),,,,,3048,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03508-1,03508-1,Lambertia fairallii,The Western Australian Seed Centre (Kensington),,,,,39,,,,,-20,,,,D. Rathbone,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04013-1,04013-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,137,,,,,-20,,,,G.Durell & K.Kershaw,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06352-1,06352-1,Grevillea brachystylis subsp. grandis,The Western Australian Seed Centre (Kensington),,,,,53,,,,,-20,,,,T.Klingner (DBCA),,,seed,native,,,,,,,,,,,,,,,,,,,,,
07012-1,07012-1,Grevillea dryandroides subsp. dryandroides,The Western Australian Seed Centre (Kensington),,,,,33,,,,,-20,,,,B.Phillips & M.Chick (DBCA),,,seed,native,,,,,,,,,,,,,,,,,,,,,
06059-1,06059-1,Hakea,The Western Australian Seed Centre (Kensington),Little Brixton St,-32.016667,115.966667,,67,,,,,,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06125-1,06125-1,Petrophile linearis,The Western Australian Seed Centre (Kensington),Corimbia Estate,-31.8,115.866667,,,1.1903,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
06521-1,06521-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,D.Rasmussen (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
06587-1,06587-1,Banksia meisneri subsp. ascendens,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,N.Moore (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
02385-1,02385-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,3161,,,,,-20,,,,N.Sheehy & T.Erickson (see comments below),,,fruit,native,,,,,,,,,,,,,,,,,,,,,
05680-1,05680-1,Banksia ilicifolia,The Western Australian Seed Centre (Kensington),North Lake,-32.066667,115.816667,,,37.089,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
02535-1,02535-1,Grevillea dryandroides subsp. hirsuta,The Western Australian Seed Centre (Kensington),,,,,14,,,,,-20,,,,T.Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03379-1,03379-1,Banksia coccinea,The Western Australian Seed Centre (Kensington),Srnp,-34.466667,118,,162,,,,,-20,,,,J.A.Cochrane & S. Schreck,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04566-2,04566-2,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,80,,,,,-20,,,,S.Barrett & E.Harper (DPaW),,,seed,native,,,,,,,,,,,,,,,,,,,,,
04732-1,04732-1,Banksia telmatiaea,The Western Australian Seed Centre (Kensington),Anstey,-32.116667,115.933333,,544,,,,,-20,,,,APACE,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06613-1,06613-1,Banksia littoralis,The Western Australian Seed Centre (Kensington),Paganoni Swamp,-32.45,115.783333,,437,,,,,-20,,,,A.Crawford & Friends of Paganoni,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01195-2,01195-2,Banksia epica,The Western Australian Seed Centre (Kensington),,,,,600,,,,,-20,,,,J.A.Cochrane & A. Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04001-1,04001-1,Persoonia micranthera,The Western Australian Seed Centre (Kensington),,,,,10,,,,,-20,,,,D.Rathbone,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04430-1,04430-1,Lambertia echinata subsp. echinata,The Western Australian Seed Centre (Kensington),,,,,4,,,,,-20,,,,J.Waters (DPaW),,,seed,cultivated,,,,,,,,,,,,,,,,,,,,,
00479-1,00479-1,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,141,,,,,-20,,,,J.Williams,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06617-1,06617-1,Banksia ilicifolia,The Western Australian Seed Centre (Kensington),Paganoni Swamp,-32.433333,115.8,,67,,,,,-20,,,,Banksia illicifolia,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00077-4,00077-4,Banksia brownii,The Western Australian Seed Centre (Kensington),,,,,1479,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00475-2,00475-2,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,40,,,,,-20,,,,J.Williams,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00575-1,00575-1,Lambertia echinata subsp. occidentalis,The Western Australian Seed Centre (Kensington),,,,,171,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01730-1,01730-1,Banksia leptophylla var. melletica,The Western Australian Seed Centre (Kensington),Coorow-Greenhead Rd,-30.05,115.066667,,,,,,,,,,,A.Crawford & L.Monks,,,,native,,,,,,,,,,,,,,,,,,,,,
02389-2,02389-2,Banksia cuneata,The Western Australian Seed Centre (Kensington),,,,,12,,,,,-20,,,,N.Sheehy & T.Erickson (see comments below),,,seed,native,,,,,,,,,,,,,,,,,,,,,
04007-1,04007-1,Banksia oligantha,The Western Australian Seed Centre (Kensington),,,,,135,,,,,-20,,,,M.Edgley,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06977-1,06977-1,Grevillea acropogon,The Western Australian Seed Centre (Kensington),,,,,195,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00130-1,00130-1,Banksia pteridifolia subsp. pteridifolia,The Western Australian Seed Centre (Kensington),Drummond Track,-33.816667,119.933333,,147,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01906-1,01906-1,Banksia dallanneyi subsp. agricola,The Western Australian Seed Centre (Kensington),,,,,252,,,,,-20,,,,B.L.B. Bayliss,,,seed,native,,,,,,,,,,,,,,,,,,,,,
